2,4
2,37
2,65
4,9
4,57
4,87
4,95
4,97
4,114
4,117
4,7
4,89
4,92
37,74
37,124
65,43
65,184
9,23
9,43
9,191
9,11
9,151
9,172
9,127
115,27
115,16
27,14
27,16
27,53
27,60
57,14
57,169
74,104
87,69
95,145
95,191
97,62
114,16
117,112
117,89
5,12
5,49
5,162
5,15
5,156
12,30
12,7
12,11
12,144
12,175
12,181
12,194
12,130
30,67
30,69
30,85
30,162
30,179
30,7
1,14
1,24
1,36
1,43
1,49
1,77
1,101
1,104
1,147
1,11
1,13
1,15
1,46
1,75
1,189
14,8
14,11
14,32
14,41
14,56
14,129
8,80
8,137
8,187
8,56
8,111
8,121
16,7
16,15
16,46
16,141
16,140
6,23
6,43
6,70
6,85
6,153
6,163
6,184
6,48
6,129
6,169
6,182
23,102
24,91
24,183
24,189
10,33
10,36
10,64
10,108
10,137
10,13
10,32
10,41
10,92
33,22
33,141
33,21
22,62
22,135
36,38
38,198
43,150
53,138
53,111
60,71
62,159
62,140
69,100
70,113
70,7
70,15
70,83
70,146
70,159
70,118
113,144
113,172
80,156
108,92
108,106
108,129
112,135
112,141
112,159
145,7
147,190
153,48
191,15
0,7
0,11
0,45
0,75
0,83
0,86
0,91
0,61
0,127
7,3
7,76
7,79
7,139
7,199
3,41
3,71
3,144
3,183
3,128
76,176
79,133
139,151
139,181
13,39
13,21
39,120
15,17
15,51
15,68
15,99
17,46
17,91
17,106
17,190
17,21
68,151
68,183
99,146
32,19
19,86
19,142
45,26
45,59
46,142
48,18
48,110
48,180
48,118
18,96
18,21
56,35
35,102
83,20
92,107
107,182
96,130
29,100
100,55
106,42
106,44
42,111
44,61
121,126
121,127
129,167
167,128
135,170
169,125
172,40
40,175
40,176
181,21
21,136
136,140
61,58
61,155
61,161
58,142
25,120
25,130
120,73
94,126
128,66
66,133
133,123
156,28
